title,price,area,property_url,page_number,property_index,scraped_at,posting_date_text,parsed_posting_date,bathrooms,balcony,property_type,furnishing,floor_details,locality,society,status,facing,parking,ownership,transaction,overlooking,data_quality_score,validation_issues,is_valid
2 BHK Apartment for Sale in Faridabad Gurgaon Road Gurgaon,1.10 Cr,729 sqft,https://www.magicbricks.com/ansal-valley-view-estate-faridabad-gurgaon-road-gurgaon-pdpid-4d4235303031323039,18,23,2025-08-12 17:51:33.241498,Updated 4 days ago,2025-08-08 17:51:33.240441,2,2,2 BHK,Semi-Furnished,5 out of 18,,Ansal Valley View Estate,Ready to Move,South -West,1 Open,Co-operative Society,Resale,"Garden/Park, Main Road",110.5,[],True
3 BHK Apartment for Sale in Sector 89 Gurgaon,1.50 Cr,1494 sqft,https://www.magicbricks.com/m3m-soulitude-sector-89-gurgaon-pdpid-4d4235333234383739,18,24,2025-08-12 17:51:33.242866,Updated 4 weeks ago,2025-07-15 17:51:33.242009,3,3,3 BHK,Unfurnished,3 out of 4,,M3M Soulitude,Ready to Move,West,,Freehold,Resale,,100.0,[],True
3 BHK Builder Floor for Sale in Sector 70A Gurgaon,3 Cr,2512 sqft,https://www.magicbricks.com/bptp-astaire-gardens-sector-70a-gurgaon-pdpid-4d4235303031313136,18,26,2025-08-12 17:51:33.245538,Updated 4 weeks ago,2025-07-15 17:51:33.243946,4,4,3 BHK,Semi-Furnished,Ground out of 4,,BPTP Astaire Gardens,Ready to Move,North,2 Open,Freehold,Resale,"Garden/Park, Main Road",110.5,[],True
3 BHK Builder Floor for Sale in Sector 89 Gurgaon,1.70 Cr,1365 sqft,https://www.magicbricks.com/m3m-soulitude-sector-89-gurgaon-pdpid-4d4235333234383739,18,27,2025-08-12 17:51:33.247842,Updated 1 month ago,2025-07-13 17:51:33.246450,3,3,3 BHK,Unfurnished,2 out of 4,,M3M Soulitude,Ready to Move,North,,Freehold,Resale,,100.0,[],True
4 BHK Apartment for Sale in Sector 84 Gurgaon,3.10 Cr,180 sqyrd,https://www.magicbricks.com/ss-linden-floors-sector-84-gurgaon-pdpid-4d4235333234363937,18,28,2025-08-12 17:51:33.249565,"Updated Jun 06, '25",,4,1,4 BHK,Unfurnished,Carpet Area180 sqyrdStatusReady to MoveFloor1 out of 4TransactionResaleFurnishingUnfurnishedfacingEastoverlookingMain RoadSocietySS Linden FloorsOwnershipCo-operative SocietyCar Parking2 CoveredBathroom4Balcony1,,SS Linden Floors,Ready to Move,East,2 Covered,Co-operative Society,Resale,Main Road,105.3,[],True
3 BHK Builder Floor for Sale in Sector 63A Gurgaon,3.60 Cr,2300 sqft,https://www.magicbricks.com/anant-raj-estate-sector-63a-gurgaon-pdpid-4d4235303233383439,18,29,2025-08-12 17:51:33.251100,Updated 3 months ago,2025-05-14 17:51:33.250120,4,2,3 BHK,Semi-Furnished,2 out of 4,,Anant Raj Estate,Ready to Move,North,,Freehold,New Property,"Main Road, Garden/Park",105.3,[],True
3 BHK Apartment for Sale in Sector 70 Gurgaon,2.70 Cr,1400 sqft,https://www.magicbricks.com/gpl-eden-heights-sector-70-gurgaon-pdpid-4d4235303030393139,18,30,2025-08-12 17:51:33.252857,Updated 5 days ago,2025-08-07 17:51:33.251714,3,1,3 BHK,Unfurnished,3 out of 17,,Gpl Eden Heights,Ready to Move,West,,Freehold,Resale,"Garden/Park, Main Road",105.3,[],True
2 BHK Apartment for Sale in Sector 84 Gurgaon,1.37 Cr,1050 sqft,https://www.magicbricks.com/antriksh-heights-sector-84-gurgaon-pdpid-4d4235303137393834,19,1,2025-08-12 17:51:42.256393,Updated 6 days ago,2025-08-06 17:51:42.255422,2,3,2 BHK,Furnished,4 out of 20,,Antriksh Heights,Ready to Move,North - East,,Freehold,Resale,Garden/Park,105.3,[],True
3 BHK Apartment for Sale in Sector 69 Gurgaon,5.30 Cr,2355 sqft,https://www.magicbricks.com/smartworld-sky-arc-sector-69-gurgaon-pdpid-4d4235343234333735,19,2,2025-08-12 17:51:42.257630,Posted: 3 months ago,2025-05-14 17:51:42.256891,3,,3 BHK,Semi-Furnished,32 out of 50,,Smartworld Sky ARC,,,,,Resale,,78.9,[],True
3 BHK Apartment for Sale in Sector 51 Gurgaon,2.90 Cr,1500 sqft,https://www.magicbricks.com/today-blossoms-ii-sector-51-gurgaon-pdpid-4d4235303130343936,19,3,2025-08-12 17:51:42.259359,Updated 4 weeks ago,2025-07-15 17:51:42.258190,3,2,3 BHK,Semi-Furnished,Ground out of 3,,Today Blossoms II,Ready to Move,East,2 Open,Freehold,Resale,"Garden/Park, Main Road",110.5,[],True
3 BHK Apartment for Sale in Sector 103 Gurgaon,1.40 Cr,1948 sqft,https://www.magicbricks.com/godrej-vrikshya-sector-103-gurgaon-pdpid-4d4235343232353835,19,4,2025-08-12 17:51:42.260529,Updated 4 weeks ago,2025-07-15 17:51:42.259816,3,,3 BHK,Unfurnished,23 out of 25,,Godrej Vrikshya,,,,,Resale,,78.9,[],True
3 BHK Apartment for Sale in IMT Manesar Gurgaon,1.50 Cr,1910 sqft,https://www.magicbricks.com/dlf-express-greens-imt-manesar-gurgaon-pdpid-4d4235333535373831,19,8,2025-08-12 17:51:42.263496,Updated 4 weeks ago,2025-07-15 17:51:42.262597,2,3,3 BHK,Unfurnished,21 out of 23,,DLF Express Greens,Ready to Move,,,Freehold,New Property,Garden/Park,100.0,[],True
3 BHK Apartment for Sale in Sector 112 Gurgaon,5.55 Cr,2802 sqft,https://www.magicbricks.com/experion-windchants-sector-112-gurgaon-pdpid-4d4235303232333739,19,9,2025-08-12 17:51:42.264840,"Posted: May 25, '25",,5,4,3 BHK,Semi-Furnished,18 out of 28,,Experion Windchants,Ready to Move,,,,Resale,,84.2,[],True
2 BHK Apartment for Sale in Sector 5 Gurgaon,45 Lac,457 sqft,https://www.magicbricks.com/mvn-athens-sector-5-gurgaon-pdpid-4d4235303830303438,19,10,2025-08-12 17:51:42.266060,Updated 1 week ago,2025-08-05 17:51:42.265298,2,,2 BHK,Semi-Furnished,2 out of 15,,MVN Athens,Ready to Move,,,,Resale,,84.2,[],True
"2 BHK Apartment for Sale in Sector 37C, Delhi Gurgaon Expressway Gurgaon",1.18 Cr,1310 sqft,https://www.magicbricks.com/ild-grand-sector-37c-gurgaon-pdpid-4d4235303832383336,19,11,2025-08-12 17:51:42.267514,Updated 3 weeks ago,2025-07-22 17:51:42.266583,2,4,2 BHK,Unfurnished,14 out of 20,,ILD Grand,Ready to Move,,,Freehold,Resale,"Garden/Park, Pool, Main Road",100.0,[],True
3 BHK Apartment for Sale in Sector 36 Sohna Gurgaon,1.10 Cr,1120 sqft,https://www.magicbricks.com/signature-global-park-4-and-5-sohna-sector-36-gurgaon-pdpid-4d4235323036343435,19,12,2025-08-12 17:51:42.268950,Updated 1 month ago,2025-07-13 17:51:42.267991,2,3,3 BHK,Unfurnished,2 out of 4,,Signature Global Park 4 and 5,Ready to Move,,,,Resale,,89.5,[],True
2 BHK Apartment for Sale in Sector 72 Gurgaon,2 Cr,1200 sqft,https://www.magicbricks.com/spaze-privy-72-sector-72-gurgaon-pdpid-4d4235303337393830,19,16,2025-08-12 17:51:42.272217,Updated 1 week ago,2025-08-05 17:51:42.271298,2,2,2 BHK,Semi-Furnished,Ground out of 14,,Spaze Privy 72,Ready to Move,,,,Resale,,89.5,[],True
3 BHK Apartment for Sale in Sector 92 Gurgaon,1.50 Cr,1326 sqft,https://www.magicbricks.com/sare-green-parc-sector-92-gurgaon-pdpid-4d4235303137393132,19,17,2025-08-12 17:51:42.273918,Updated 6 days ago,2025-08-06 17:51:42.272824,2,2,3 BHK,Semi-Furnished,11 out of 14,,Sare Green Parc,Ready to Move,North - East,1 Covered,Freehold,Resale,Main Road,110.5,[],True
1 BHK Apartment for Sale in Sector 92 Gurgaon,46.1 Lac,1100 sqft,https://www.magicbricks.com/raheja-navodaya-sector-92-gurgaon-pdpid-4d4235303030343532,19,18,2025-08-12 17:51:42.275390,Updated 5 days ago,2025-08-07 17:51:42.274461,1,,1 BHK,Unfurnished,13 out of 15,,Raheja Navodaya,Ready to Move,,1 Covered,Freehold,Resale,,94.7,[],True
3 BHK Apartment for Sale in Golf Course Extension Road Gurgaon,4.19 Cr,1993 sqft,https://www.magicbricks.com/godrej-aristocrat-golf-course-extension-road-gurgaon-pdpid-4d4235343138383333,19,20,2025-08-12 17:51:42.277397,"Posted: May 25, '25",,3,2,3 BHK,Semi-Furnished,6 out of 35,,Godrej Aristocrat,,,2 Covered,Freehold,Resale,,89.5,[],True
3 BHK Builder Floor for Sale in Sector 79 Gurgaon,1.90 Cr,1557 sqft,https://www.magicbricks.com/m3m-antalya-hills-phase-i-sector-79-gurgaon-pdpid-4d4235333930323531,19,22,2025-08-12 17:51:42.279938,"Posted: May 25, '25",,3,,3 BHK,Semi-Furnished,3 out of 3,,M3M Antalya Hills Phase I,,,,,Resale,,73.7,[],True
3 BHK Apartment for Sale in Sector 108 Gurgaon,1.70 Cr,1850 sqft,https://www.magicbricks.com/raheja-vedaanta-sector-108-gurgaon-pdpid-4d4235303130333431,19,25,2025-08-12 17:51:42.282614,Updated 1 month ago,2025-07-13 17:51:42.281689,3,3,3 BHK,Semi-Furnished,4 out of 16,,Raheja Vedaanta,Ready to Move,East,,,Resale,"Pool, Garden/Park",100.0,[],True
2 BHK Apartment for Sale in Sector 6 Sohna Gurgaon,58 Lac,602 sqft,https://www.magicbricks.com/trisara-our-homes-3-sohna-sector-6-gurgaon-pdpid-4d4235303932333434,19,29,2025-08-12 17:51:42.285909,Updated 4 days ago,2025-08-08 17:51:42.284801,2,1,2 BHK,Semi-Furnished,Ground out of 4,,Trisara Our Homes 3,Ready to Move,North - East,,Freehold,Resale,"Garden/Park, Main Road",105.3,[],True
4 BHK Apartment for Sale in Sector 56 Gurgaon,2.65 Cr,1651 sqft,https://www.magicbricks.com/project-vigyan-vihar-sector-56-gurgaon-pdpid-4d4235303130333730,19,30,2025-08-12 17:51:42.288020,Updated 2 weeks ago,2025-07-29 17:51:42.286620,3,3,4 BHK,Semi-Furnished,1 out of 10,,Project Vigyan Vihar,Ready to Move,,,Co-operative Society,Resale,Garden/Park,100.0,[],True
3 BHK Apartment for Sale in Sector 95 Gurgaon,1.62 Cr,1200 sqft,https://www.magicbricks.com/ramprasta-awho-sector-95-gurgaon-pdpid-4d4235303239313836,20,1,2025-08-12 17:51:49.315835,Posted: 3 months ago,2025-05-14 17:51:49.314753,3,,3 BHK,Semi-Furnished,8 out of 20,,Ramprasta AWHO,Ready to Move,East,198 Covered,Freehold,Resale,Garden/Park,105.3,[],True
3 BHK Apartment for Sale in Sector 79 Gurgaon,3.25 Cr,1400 sqft,https://www.magicbricks.com/m3m-golf-hills-phase-1-sector-79-gurgaon-pdpid-4d4235343030303737,20,2,2025-08-12 17:51:49.317394,Updated 3 months ago,2025-05-14 17:51:49.316407,4,3,3 BHK,Unfurnished,15 out of 30,,M3M Golf Hills Phase 1,,East,,Freehold,New Property,Garden/Park,100.0,[],True
3 BHK Apartment for Sale in Sector 83 Gurgaon,2.40 Cr,1720 sqft,https://www.magicbricks.com/emaar-palm-garden-sector-83-gurgaon-pdpid-4d4235303232343737,20,5,2025-08-12 17:51:49.320067,Updated 3 months ago,2025-05-14 17:51:49.318906,3,3,3 BHK,Unfurnished,8 out of 14,,Emaar Palm Garden,Ready to Move,North - East,1 Covered,Freehold,Resale,"Garden/Park, Pool",110.5,[],True
2 BHK Apartment for Sale in Sohna Gurgaon,60 Lac,744 sqft,https://www.magicbricks.com/hcbs-sports-ville-sohna-gurgaon-pdpid-4d4235303738353937,20,6,2025-08-12 17:51:49.321566,Updated 2 weeks ago,2025-07-29 17:51:49.320667,2,2,2 BHK,Semi-Furnished,4 out of 8,,HCBS Sports Ville,Ready to Move,,,,Resale,Garden/Park,94.7,[],True
3 BHK Apartment for Sale in Sohna Road Gurgaon,2.65 Cr,1950 sqft,https://www.magicbricks.com/shree-vardhman-victoria-sohna-road-gurgaon-pdpid-4d4235303138323431,20,7,2025-08-12 17:51:49.323032,Updated 2 weeks ago,2025-07-29 17:51:49.322103,4,,3 BHK,Semi-Furnished,8 out of 18,,Shree Vardhman Victoria,Ready to Move,North - East,,Freehold,Resale,"Garden/Park, Pool, Main Road",100.0,[],True
3 BHK Apartment for Sale in Sohna Gurgaon,1.95 Cr,1550 sqft,https://www.magicbricks.com/signature-global-daxin-vistas-sohna-gurgaon-pdpid-4d4235343233353933,20,8,2025-08-12 17:51:49.324716,Posted: 3 months ago,2025-05-14 17:51:49.323583,,,3 BHK,,,,Signature Global Daxin Vistas,Ready to Move,East,4 Covered,Freehold,Resale,"Garden/Park, Pool, Main Road",89.5,[],True
3 BHK Apartment for Sale in Sector 104 Gurgaon,1.90 Cr,861 sqft,https://www.magicbricks.com/hero-homes-sector-104-gurgaon-pdpid-4d4235313139323831,20,9,2025-08-12 17:51:49.326524,Updated 2 weeks ago,2025-07-29 17:51:49.325351,2,2,3 BHK,Semi-Furnished,34 out of 36,,Hero Homes,,,1 Covered,Freehold,Resale,Main Road,100.0,[],True
2 BHK Apartment for Sale in Sector 22 Gurgaon,2.70 Cr,1380 sqft,https://www.magicbricks.com/ambience-creacions-sector-22-gurgaon-pdpid-4d4235303732313635,20,10,2025-08-12 17:51:49.327920,Posted: 3 months ago,2025-05-14 17:51:49.327075,2,,2 BHK,Semi-Furnished,12 out of 17,,Ambience Creacions,Ready to Move,,,,Resale,,84.2,[],True
3 BHK Builder Floor for Sale in Sector 48 Gurgaon,2.50 Cr,200 sqyrd,https://www.magicbricks.com/vipul-world-sector-48-gurgaon-pdpid-4d4235303030303134,20,12,2025-08-12 17:51:49.330301,Updated 1 month ago,2025-07-13 17:51:49.329172,3,2,3 BHK,Semi-Furnished,3 out of 3,,Vipul World,Ready to Move,North - East,,Freehold,Resale,Main Road,105.3,[],True
3 BHK Builder Floor for Sale in Sector 79 Gurgaon,1.90 Cr,1325 sqft,https://www.magicbricks.com/signature-global-city-79b-sector-79-gurgaon-pdpid-4d4235343137363037,20,13,2025-08-12 17:51:49.332112,Posted: 3 months ago,2025-05-14 17:51:49.330922,3,3,3 BHK,Semi-Furnished,1 out of 4,,Signature Global City 79B,,East,1 Covered,Freehold,Resale,Garden/Park,105.3,[],True
3 BHK Apartment for Sale in Sector 89 Gurgaon,1.62 Cr,1576 sqft,https://www.magicbricks.com/nbcc-heights-sector-89-gurgaon-pdpid-4d4235303130323438,20,14,2025-08-12 17:51:49.333775,Updated 1 week ago,2025-08-05 17:51:49.332759,3,4,3 BHK,Unfurnished,2 out of 14,,NBCC Heights,Ready to Move,East,,Freehold,Resale,"Garden/Park, Pool",105.3,[],True
2 BHK Apartment for Sale in Sector 83 Gurgaon,1.69 Cr,903 sqft,https://www.magicbricks.com/vatika-gurgaon-21-sector-83-gurgaon-pdpid-4d4235303030303339,20,17,2025-08-12 17:51:49.336370,Updated 2 weeks ago,2025-07-29 17:51:49.335451,2,2,2 BHK,Semi-Furnished,11 out of 18,,Vatika Gurgaon 21,Ready to Move,,,Freehold,Resale,Garden/Park,100.0,[],True
3 BHK Apartment for Sale in Sector 48 Gurgaon,8.20 Cr,1800 sqft,https://www.magicbricks.com/central-park-2-sector-48-gurgaon-pdpid-4d4235303137343035,20,18,2025-08-12 17:51:49.338006,Updated 1 month ago,2025-07-13 17:51:49.336935,4,4,3 BHK,Furnished,7 out of 17,,Central Park 2,Ready to Move,East,,Freehold,Resale,"Pool, Garden/Park, Main Road",105.3,[],True
2 BHK Apartment for Sale in Sector 82 Gurgaon,1.70 Cr,1032 sqft,https://www.magicbricks.com/vatika-inxt-floors-sector-82-gurgaon-pdpid-4d4235303136383538,20,19,2025-08-12 17:51:49.339756,Updated 6 days ago,2025-08-06 17:51:49.338644,2,2,2 BHK,Semi-Furnished,Carpet Area1032 sqftStatusReady to MoveFloor2 out of 2TransactionResaleFurnishingSemi-FurnishedfacingNorth - EastoverlookingMain RoadSocietyVatika INXT FloorsOwnershipFreeholdCar Parking2 OpenBathroom2Balcony2,,Vatika INXT Floors,Ready to Move,North - East,2 Open,Freehold,Resale,Main Road,110.5,[],True
3 BHK Apartment for Sale in Sector 103 Gurgaon,89 Lac,745 sqft,https://www.magicbricks.com/signature-global-grand-iva-sector-103-gurgaon-pdpid-4d4235303835393539,20,20,2025-08-12 17:51:49.341136,Updated 6 days ago,2025-08-06 17:51:49.340383,2,,3 BHK,Furnished,10 out of 12,,Signature Global Grand IVA,Ready to Move,,,,Resale,,84.2,[],True
3 BHK Builder Floor for Sale in Sector 89 Gurgaon,2 Cr,1685 sqft,https://www.magicbricks.com/ace-palm-floors-sector-89-gurgaon-pdpid-4d4235333334313739,20,21,2025-08-12 17:51:49.342862,Updated 1 week ago,2025-08-05 17:51:49.341777,3,2,3 BHK,Semi-Furnished,Super Area1685 sqftStatusReady to MoveFloor1 out of 4TransactionResaleFurnishingSemi-FurnishedSocietyAce Palm FloorsBathroom3Balcony2,,Ace Palm Floors,Ready to Move,,,,Resale,,89.5,[],True
2 BHK Apartment for Sale in Sector 93 Gurgaon,1.25 Cr,1404 sqft,https://www.magicbricks.com/spaze-privvy-the-address-sector-93-gurgaon-pdpid-4d4235303137383631,20,23,2025-08-12 17:51:49.345636,Updated 1 month ago,2025-07-13 17:51:49.344800,2,,2 BHK,Furnished,5 out of 20,,Spaze Privvy The Address,Ready to Move,,,,Resale,,84.2,[],True
3 BHK Apartment for Sale in Sector 88A Gurgaon,2.05 Cr,1800 sqft,https://www.magicbricks.com/godrej-icon-sector-88a-gurgaon-pdpid-4d4235303832333630,20,26,2025-08-12 17:51:49.348030,Updated 2 weeks ago,2025-07-29 17:51:49.347141,3,4,3 BHK,Unfurnished,9 out of 17,,Godrej Icon,Ready to Move,,"1 Covered,",Freehold,Resale,Pool,105.3,[],True
2 BHK Apartment for Sale in Sector 81 Gurgaon,1.25 Cr,591 sqft,https://www.magicbricks.com/signature-global-city-81-sector-81-gurgaon-pdpid-4d4235333038323735,20,28,2025-08-12 17:51:49.350656,Posted: 3 months ago,2025-05-14 17:51:49.349373,2,2,2 BHK,Semi-Furnished,2 out of 4,,Signature Global City 81,,East,,Freehold,New Property,"Pool, Garden/Park",100.0,[],True
1 BHK Apartment for Sale in Sector 36A Gurgaon,40 Lac,400 sqft,https://www.magicbricks.com/avl-36-gurgaon-sector-36a-gurgaon-pdpid-4d4235313130303435,20,29,2025-08-12 17:51:49.351935,Updated 3 weeks ago,2025-07-22 17:51:49.351194,1,,1 BHK,Unfurnished,5 out of 18,,AVL 36 Gurgaon,Ready to Move,,,,Resale,,84.2,[],True
4 BHK Apartment for Sale in Sector 53 Gurgaon,7.11 Cr,2075 sqft,https://www.magicbricks.com/dlf-trinity-towers-sector-53-gurgaon-pdpid-4d4235303333323539,21,3,2025-08-12 17:51:55.734162,Updated 3 months ago,2025-05-14 17:51:55.733063,5,3,4 BHK,Semi-Furnished,14 out of 20,,DLF Trinity Towers,Ready to Move,North - West,2 Covered,Freehold,Resale,"Pool, Main Road",110.5,[],True
"3 BHK Apartment for Sale in Sector 77, Delhi Gurgaon Expressway Gurgaon",2.34 Cr,1822 sqft,https://www.magicbricks.com/umang-winter-hills-sector-77-gurgaon-pdpid-4d4235303137313339,21,4,2025-08-12 17:51:55.735878,Posted: 3 months ago,2025-05-14 17:51:55.734768,3,3,3 BHK,Furnished,15 out of 18,,Umang Winter Hills,Ready to Move,,1 Covered,Freehold,New Property,,100.0,[],True
3 BHK Apartment for Sale in Sector 95 Gurgaon,1.57 Cr,1250 sqft,https://www.magicbricks.com/landmark-avana-sector-95-gurgaon-pdpid-4d4235343136313937,21,5,2025-08-12 17:51:55.737423,Updated 1 month ago,2025-07-13 17:51:55.736580,3,2,3 BHK,Unfurnished,3 out of 5,,Landmark Avana,,,,,Resale,,84.2,[],True
"3 BHK Builder Floor for Sale in Sushant Lok 3, Sector 57 Gurgaon",2.70 Cr,1404 sqft,https://www.magicbricks.com/ansal-oriental-home-sushant-lok-3-gurgaon-pdpid-4d4235303239313837,21,6,2025-08-12 17:51:55.739083,Updated 2 weeks ago,2025-07-29 17:51:55.738018,3,2,3 BHK,Semi-Furnished,1 out of 4,,Ansal Oriental Home,Ready to Move,North,,Freehold,Resale,Main Road,105.3,[],True
5 BHK Villa for Sale in Mehrauli Gurgaon Road Gurgaon,12.50 Cr,4725 sqft,https://www.magicbricks.com/essel-towers-mehrauli-gurgaon-road-gurgaon-pdpid-4d4235303030313931,21,7,2025-08-12 17:51:55.740635,Updated 3 months ago,2025-05-14 17:51:55.739678,6,6,5 BHK,Semi-Furnished,,,Essel Towers,Ready to Move,East,,Freehold,Resale,Garden/Park,100.0,[],True
3 BHK Apartment for Sale in Sector 47 Gurgaon,2.30 Cr,1386 sqft,https://www.magicbricks.com/unitech-uniworld-garden-sector-47-gurgaon-pdpid-4d4235303031373236,21,9,2025-08-12 17:51:55.743007,Updated 4 weeks ago,2025-07-15 17:51:55.742067,3,,3 BHK,Semi-Furnished,Ground out of 14,,Unitech Uniworld Garden,Ready to Move,,,,Resale,,84.2,[],True
3 BHK Villa for Sale in Sector 84 Gurgaon,2.10 Cr,1800 sqft,https://www.magicbricks.com/ss-group-plots-sector-84-gurgaon-pdpid-4d4235323836303537,21,10,2025-08-12 17:51:55.746404,Updated 3 months ago,2025-05-14 17:51:55.744456,3,2,3 BHK,Furnished,,,SS Group Plots,Ready to Move,North - East,,,Resale,Garden/Park,94.7,[],True
2 BHK Apartment for Sale in Sector 68 Gurgaon,2 Cr,900 sqft,https://www.magicbricks.com/m3m-marina-sector-68-gurgaon-pdpid-4d4235303732323235,21,12,2025-08-12 17:51:55.748317,Updated 2 weeks ago,2025-07-29 17:51:55.747436,2,4,2 BHK,Furnished,8 out of 21,,M3M Marina,Ready to Move,,,,Resale,,89.5,[],True
3 BHK Apartment for Sale in Sector 106 Gurgaon,2.29 Cr,1503 sqft,https://www.magicbricks.com/mrg-crown-sector-106-gurgaon-pdpid-4d4235343033383939,21,15,2025-08-12 17:51:55.752237,Updated 3 months ago,2025-05-14 17:51:55.750417,3,2,3 BHK,Furnished,1 out of 4,,MRG Crown,,East,,Freehold,New Property,"Main Road, Garden/Park, Pool",100.0,[],True
4 BHK Apartment for Sale in Hayatpur Gurgaon,4.30 Cr,4236 sqft,https://www.magicbricks.com/spaze-privvy-the-address-hayatpur-gurgaon-pdpid-4d4235303137383631,21,16,2025-08-12 17:51:55.754502,Updated 4 weeks ago,2025-07-15 17:51:55.753496,5,,4 BHK,Semi-Furnished,18 out of 19,,Spaze Privvy The Address,Ready to Move,East,"1 Covered,",Freehold,Resale,"Garden/Park, Pool, Main Road",105.3,[],True
4 BHK Apartment for Sale in Golf Course Extension Road Gurgaon,4.50 Cr,1550 sqft,https://www.magicbricks.com/adani-samsara-golf-course-extension-road-gurgaon-pdpid-4d4235303937393435,21,18,2025-08-12 17:51:55.757511,Posted: 3 months ago,2025-05-14 17:51:55.755929,4,2,4 BHK,Furnished,3 out of 4,,Adani Samsara,Ready to Move,East,,Freehold,Resale,Garden/Park,105.3,[],True
2 BHK Apartment for Sale in Sohna Road Gurgaon,1.35 Cr,916 sqft,https://www.magicbricks.com/group-silverglades-the-melia-sohna-road-gurgaon-pdpid-4d4235303432313935,21,19,2025-08-12 17:51:55.759991,Updated 1 month ago,2025-07-13 17:51:55.758456,2,3,2 BHK,Unfurnished,8 out of 15,,Group Silverglades The Melia,Ready to Move,,,Freehold,Resale,"Garden/Park, Pool",100.0,[],True
4 BHK Builder Floor for Sale in Phase 3 DLF Gurgaon,7.25 Cr,2200 sqft,https://www.magicbricks.com/dlf-city-plot-phase-3-dlf-phase-3-gurgaon-pdpid-4d4235303934333131,21,20,2025-08-12 17:51:55.763344,Updated 3 months ago,2025-05-14 17:51:55.761418,5,4,4 BHK,Semi-Furnished,4 out of 4,,DLF City Plot Phase 3,Ready to Move,,,Freehold,New Property,Main Road,100.0,[],True
3 BHK Apartment for Sale in Sector 69 Gurgaon,2.53 Cr,1578 sqft,https://www.magicbricks.com/tulip-violet-sector-69-gurgaon-pdpid-4d4235303137313639,21,21,2025-08-12 17:51:55.765479,Updated 2 weeks ago,2025-07-29 17:51:55.764549,3,2,3 BHK,Semi-Furnished,9 out of 14,,Tulip Violet,Ready to Move,,,Freehold,Resale,,94.7,[],True
4 BHK Apartment for Sale in Golf Course Road Gurgaon,13 Cr,2500 sqft,https://www.magicbricks.com/dlf-the-pinnacle-golf-course-road-gurgaon-pdpid-4d4235303031343337,21,22,2025-08-12 17:51:55.767938,Posted: 3 months ago,2025-05-14 17:51:55.766113,5,4,4 BHK,Semi-Furnished,7 out of 19,,DLF The Pinnacle,Ready to Move,East,,Freehold,Resale,"Garden/Park, Pool",105.3,[],True
3 BHK Apartment for Sale in Sector 66 Gurgaon,5.70 Cr,3035 sqft,https://www.magicbricks.com/smartworld-the-edition-sector-66-gurgaon-pdpid-4d4235343137383733,21,23,2025-08-12 17:51:55.769496,Updated 3 weeks ago,2025-07-22 17:51:55.768534,3,3,3 BHK,Semi-Furnished,9 out of 40,,Smartworld The Edition,,,,,Resale,,84.2,[],True
